word,category,genre,number,syllables,tonic
varadas,adjetivo,femenino,plural,va ra das,2
yegua,adjetivo,neutro,singular,ye gua,1
yeguas,adjetivo,neutro,plural,ye guas,1
zanco,adjetivo,masculino,singular,zan co,1
zanca,adjetivo,femenino,singular,zan ca,1
zancos,adjetivo,masculino,plural,zan cos,1
zancas,adjetivo,femenino,plural,zan cas,1
zocas,adjetivo,neutro,singular,zo cas,1
abatanado,adjetivo,masculino,singular,a ba ta na do,4
abatanada,adjetivo,femenino,singular,a ba ta na da,4
abatanados,adjetivo,masculino,plural,a ba ta na dos,4
abatanadas,adjetivo,femenino,plural,a ba ta na das,4
abusado,adjetivo,masculino,singular,a bu sa do,3
abusada,adjetivo,femenino,singular,a bu sa da,3
abusados,adjetivo,masculino,plural,a bu sa dos,3
abusadas,adjetivo,femenino,plural,a bu sa das,3
acomedido,adjetivo,masculino,singular,a co me di do,4
acomedida,adjetivo,femenino,singular,a co me di da,4
acomedidos,adjetivo,masculino,plural,a co me di dos,4
acomedidas,adjetivo,femenino,plural,a co me di das,4
alón,adjetivo,masculino,singular,a lón,2
alona,adjetivo,femenino,singular,a lo na,2
alones,adjetivo,masculino,plural,a lo nes,2
alonas,adjetivo,femenino,plural,a lo nas,2
aplazado,adjetivo,masculino,singular,a pla za do,3
aplazada,adjetivo,femenino,singular,a pla za da,3
aplazados,adjetivo,masculino,plural,a pla za dos,3
aplazadas,adjetivo,femenino,plural,a pla za das,3
arruinado,adjetivo,masculino,singular,a rrui na do,3
arruinada,adjetivo,femenino,singular,a rrui na da,3
arruinados,adjetivo,masculino,plural,a rrui na dos,3
arruinadas,adjetivo,femenino,plural,a rrui na das,3
barrial,adjetivo,neutro,singular,ba rrial,2
barriales,adjetivo,neutro,plural,ba rria les,2
botado,adjetivo,masculino,singular,bo ta do,2
botada,adjetivo,femenino,singular,bo ta da,2
botados,adjetivo,masculino,plural,bo ta dos,2
botadas,adjetivo,femenino,plural,bo ta das,2
breco,adjetivo,masculino,singular,bre co,1
breca,adjetivo,femenino,singular,bre ca,1
brecos,adjetivo,masculino,plural,bre cos,1
brecas,adjetivo,femenino,plural,bre cas,1
canchero,adjetivo,masculino,singular,can che ro,2
canchera,adjetivo,femenino,singular,can che ra,2
cancheros,adjetivo,masculino,plural,can che ros,2
cancheras,adjetivo,femenino,plural,can che ras,2
cebado,adjetivo,masculino,singular,ce ba do,2
cebada,adjetivo,femenino,singular,ce ba da,2
cebados,adjetivo,masculino,plural,ce ba dos,2
cebadas,adjetivo,femenino,plural,ce ba das,2
chancho,adjetivo,masculino,singular,chan cho,1
chancha,adjetivo,femenino,singular,chan cha,1
chanchos,adjetivo,masculino,plural,chan chos,1
chanchas,adjetivo,femenino,plural,chan chas,1
chapeado,adjetivo,masculino,singular,cha pe a do,3
chapeada,adjetivo,femenino,singular,cha pe a da,3
chapeados,adjetivo,masculino,plural,cha pe a dos,3
chapeadas,adjetivo,femenino,plural,cha pe a das,3
chapín,adjetivo,masculino,singular,cha pín,2
chapina,adjetivo,femenino,singular,cha pi na,2
chapines,adjetivo,masculino,plural,cha pi nes,2
chapinas,adjetivo,femenino,plural,cha pi nas,2
chasco,adjetivo,masculino,singular,chas co,1
chasca,adjetivo,femenino,singular,chas ca,1
chascos,adjetivo,masculino,plural,chas cos,1
chascás,adjetivo,femenino,plural,chas cás,2
chavo,adjetivo,masculino,singular,cha vo,1
chava,adjetivo,femenino,singular,cha va,1
chavos,adjetivo,masculino,plural,cha vos,1
chavas,adjetivo,femenino,plural,cha vas,1
chévere,adjetivo,neutro,singular,ché ve re,1
chéveres,adjetivo,neutro,plural,ché ve res,1
choco,adjetivo,masculino,singular,cho co,1
choca,adjetivo,femenino,singular,cho ca,1
chocos,adjetivo,masculino,plural,cho cos,1
chocas,adjetivo,femenino,plural,cho cas,1
cholo,adjetivo,masculino,singular,cho lo,1
chola,adjetivo,femenino,singular,cho la,1
cholos,adjetivo,masculino,plural,cho los,1
cholas,adjetivo,femenino,plural,cho las,1
chueco,adjetivo,masculino,singular,chue co,1
chueca,adjetivo,femenino,singular,chue ca,1
chuecos,adjetivo,masculino,plural,chue cos,1
chuecas,adjetivo,femenino,plural,chue cas,1
codo,adjetivo,masculino,singular,co do,1
coda,adjetivo,femenino,singular,co da,1
codos,adjetivo,masculino,plural,co dos,1
codas,adjetivo,femenino,plural,co das,1
corneto,adjetivo,masculino,singular,cor ne to,2
corneta,adjetivo,femenino,singular,cor ne ta,2
cornetos,adjetivo,masculino,plural,cor ne tos,2
cornetas,adjetivo,femenino,plural,cor ne tas,2
correntoso,adjetivo,masculino,singular,co rren to so,3
correntosa,adjetivo,femenino,singular,co rren to sa,3
correntosos,adjetivo,masculino,plural,co rren to sos,3
correntosas,adjetivo,femenino,plural,co rren to sas,3
corroncho,adjetivo,masculino,singular,co rron cho,2
corroncha,adjetivo,femenino,singular,co rron cha,2
corronchos,adjetivo,masculino,plural,co rron chos,2
corronchas,adjetivo,femenino,plural,co rron chas,2
coyotero,adjetivo,masculino,singular,co yo te ro,3
coyotera,adjetivo,femenino,singular,co yo te ra,3
coyoteros,adjetivo,masculino,plural,co yo te ros,3
coyoteras,adjetivo,femenino,plural,co yo te ras,3
cuate,adjetivo,neutro,singular,cua te,1
cuates,adjetivo,neutro,plural,cua tes,1
cuto,adjetivo,masculino,singular,cu to,1
cuta,adjetivo,femenino,singular,cu ta,1
cutos,adjetivo,masculino,plural,cu tos,1
cutas,adjetivo,femenino,plural,cu tas,1
desactualizado,adjetivo,masculino,singular,de sac tua li za do,5
desactualizada,adjetivo,femenino,singular,de sac tua li za da,5
desactualizados,adjetivo,masculino,plural,de sac tua li za dos,5
desactualizadas,adjetivo,femenino,plural,de sac tua li za das,5
designado,adjetivo,masculino,singular,de sig na do,3
designada,adjetivo,femenino,singular,de sig na da,3
designados,adjetivo,masculino,plural,de sig na dos,3
designadas,adjetivo,femenino,plural,de sig na das,3
dundo,adjetivo,masculino,singular,dun do,1
dunda,adjetivo,femenino,singular,dun da,1
dundos,adjetivo,masculino,plural,dun dos,1
dundas,adjetivo,femenino,plural,dun das,1
echado,adjetivo,masculino,singular,e cha do,2
echada,adjetivo,femenino,singular,e cha da,2
echados,adjetivo,masculino,plural,e cha dos,2
echadas,adjetivo,femenino,plural,e cha das,2
enganchado,adjetivo,masculino,singular,en gan cha do,3
enganchada,adjetivo,femenino,singular,en gan cha da,3
enganchados,adjetivo,masculino,plural,en gan cha dos,3
enganchadas,adjetivo,femenino,plural,en gan cha das,3
exfoliador,adjetivo,masculino,singular,ex fo lia dor,4
exfoliadora,adjetivo,femenino,singular,ex fo lia do ra,4
exfoliadores,adjetivo,masculino,plural,ex fo lia do res,4
exfoliadoras,adjetivo,femenino,plural,ex fo lia do ras,4
ferrocarrilero,adjetivo,masculino,singular,fe rro ca rri le ro,5
ferrocarrilera,adjetivo,femenino,singular,fe rro ca rri le ra,5
ferrocarrileros,adjetivo,masculino,plural,fe rro ca rri le ros,5
ferrocarrileras,adjetivo,femenino,plural,fe rro ca rri le ras,5
fifiriche,adjetivo,neutro,singular,fi fi ri che,3
fifiriches,adjetivo,neutro,plural,fi fi ri ches,3
filudo,adjetivo,masculino,singular,fi lu do,2
filuda,adjetivo,femenino,singular,fi lu da,2
filudos,adjetivo,masculino,plural,fi lu dos,2
filudas,adjetivo,femenino,plural,fi lu das,2
fondeado,adjetivo,masculino,singular,fon de a do,3
fondeada,adjetivo,femenino,singular,fon de a da,3
fondeados,adjetivo,masculino,plural,fon de a dos,3
fondeadas,adjetivo,femenino,plural,fon de a das,3
fregado,adjetivo,masculino,singular,fre ga do,2
fregada,adjetivo,femenino,singular,fre ga da,2
fregados,adjetivo,masculino,plural,fre ga dos,2
fregadas,adjetivo,femenino,plural,fre ga das,2
fundido,adjetivo,masculino,singular,fun di do,2
fundida,adjetivo,femenino,singular,fun di da,2
fundidos,adjetivo,masculino,plural,fun di dos,2
fundidas,adjetivo,femenino,plural,fun di das,2
gallero,adjetivo,neutro,singular,ga lle ro,2
galleros,adjetivo,neutro,plural,ga lle ros,2
garrotero,adjetivo,masculino,singular,ga rro te ro,3
garrotera,adjetivo,femenino,singular,ga rro te ra,3
garroteros,adjetivo,masculino,plural,ga rro te ros,3
garroteras,adjetivo,femenino,plural,ga rro te ras,3
guaje,adjetivo,neutro,singular,gua je,1
guajes,adjetivo,neutro,plural,gua jes,1
guate,adjetivo,masculino,singular,gua te,1
guata,adjetivo,femenino,singular,gua ta,1
guates,adjetivo,masculino,plural,gua tes,1
guatas,adjetivo,femenino,plural,gua tas,1
guato,adjetivo,masculino,singular,gua to,1
guata,adjetivo,femenino,singular,gua ta,1
guatos,adjetivo,masculino,plural,gua tos,1
guatas,adjetivo,femenino,plural,gua tas,1
guayabero,adjetivo,masculino,singular,gua ya be ro,3
guayabera,adjetivo,femenino,singular,gua ya be ra,3
guayaberos,adjetivo,masculino,plural,gua ya be ros,3
guayaberas,adjetivo,femenino,plural,gua ya be ras,3
hueste,adjetivo,neutro,singular,hues te,1
huestes,adjetivo,neutro,plural,hues tes,1
hulero,adjetivo,masculino,singular,hu le ro,2
hulera,adjetivo,femenino,singular,hu le ra,2
huleros,adjetivo,masculino,plural,hu le ros,2
huleras,adjetivo,femenino,plural,hu le ras,2
macanudo,adjetivo,masculino,singular,ma ca nu do,3
macanuda,adjetivo,femenino,singular,ma ca nu da,3
macanudos,adjetivo,masculino,plural,ma ca nu dos,3
macanudas,adjetivo,femenino,plural,ma ca nu das,3
malgeniado,adjetivo,masculino,singular,mal ge nia do,3
malgeniada,adjetivo,femenino,singular,mal ge nia da,3
malgeniados,adjetivo,masculino,plural,mal ge nia dos,3
malgeniadas,adjetivo,femenino,plural,mal ge nia das,3
marucho,adjetivo,masculino,singular,ma ru cho,2
marucha,adjetivo,femenino,singular,ma ru cha,2
maruchos,adjetivo,masculino,plural,ma ru chos,2
maruchas,adjetivo,femenino,plural,ma ru chas,2
maturrango,adjetivo,masculino,singular,ma tu rran go,3
maturranga,adjetivo,femenino,singular,ma tu rran ga,3
maturrangos,adjetivo,masculino,plural,ma tu rran gos,3
maturrangas,adjetivo,femenino,plural,ma tu rran gas,3
mazorquero,adjetivo,masculino,singular,ma zor que ro,3
mazorquera,adjetivo,femenino,singular,ma zor que ra,3
mazorqueros,adjetivo,masculino,plural,ma zor que ros,3
mazorqueras,adjetivo,femenino,plural,ma zor que ras,3
menso,adjetivo,masculino,singular,men so,1
mensa,adjetivo,femenino,singular,men sa,1
mensos,adjetivo,masculino,plural,men sos,1
mensas,adjetivo,femenino,plural,men sas,1
mitotero,adjetivo,masculino,singular,mi to te ro,3
mitotera,adjetivo,femenino,singular,mi to te ra,3
mitoteros,adjetivo,masculino,plural,mi to te ros,3
mitoteras,adjetivo,femenino,plural,mi to te ras,3
moto,adjetivo,masculino,singular,mo to,1
mota,adjetivo,femenino,singular,mo ta,1
motos,adjetivo,masculino,plural,mo tos,1
motas,adjetivo,femenino,plural,mo tas,1
mujerero,adjetivo,neutro,singular,mu je re ro,3
mujereros,adjetivo,neutro,plural,mu je re ros,3
multifamiliar,adjetivo,neutro,singular,mul ti fa mi liar,5
multifamiliares,adjetivo,neutro,plural,mul ti fa mi lia res,5
nacatamalero,adjetivo,masculino,singular,na ca ta ma le ro,5
nacatamalera,adjetivo,femenino,singular,na ca ta ma le ra,5
nacatamaleros,adjetivo,masculino,plural,na ca ta ma le ros,5
nacatamaleras,adjetivo,femenino,plural,na ca ta ma le ras,5
narizudo,adjetivo,masculino,singular,na ri zu do,3
narizuda,adjetivo,femenino,singular,na ri zu da,3
narizudos,adjetivo,masculino,plural,na ri zu dos,3
narizudas,adjetivo,femenino,plural,na ri zu das,3
oficialista,adjetivo,neutro,singular,o fi cia lis ta,4
oficialistas,adjetivo,neutro,plural,o fi cia lis tas,4
orillero,adjetivo,masculino,singular,o ri lle ro,3
orillera,adjetivo,femenino,singular,o ri lle ra,3
orilleros,adjetivo,masculino,plural,o ri lle ros,3
orilleras,adjetivo,femenino,plural,o ri lle ras,3
pachón,adjetivo,masculino,singular,pa chón,2
pachona,adjetivo,femenino,singular,pa cho na,2
pachones,adjetivo,masculino,plural,pa cho nes,2
pachonas,adjetivo,femenino,plural,pa cho nas,2
papo,adjetivo,masculino,singular,pa po,1
papá,adjetivo,femenino,singular,pa pá,2
papos,adjetivo,masculino,plural,pa pos,1
papas,adjetivo,femenino,plural,pa pas,1
precisado,adjetivo,masculino,singular,pre ci sa do,3
precisada,adjetivo,femenino,singular,pre ci sa da,3
precisados,adjetivo,masculino,plural,pre ci sa dos,3
precisadas,adjetivo,femenino,plural,pre ci sa das,3
retardado,adjetivo,masculino,singular,re tar da do,3
retardada,adjetivo,femenino,singular,re tar da da,3
retardados,adjetivo,masculino,plural,re tar da dos,3
retardadas,adjetivo,femenino,plural,re tar da das,3
riesgoso,adjetivo,masculino,singular,ries go so,2
riesgosa,adjetivo,femenino,singular,ries go sa,2
riesgosos,adjetivo,masculino,plural,ries go sos,2
riesgosas,adjetivo,femenino,plural,ries go sas,2
satelital,adjetivo,neutro,singular,sa te li tal,4
satelitales,adjetivo,neutro,plural,sa te li ta les,4
sorpresivo,adjetivo,masculino,singular,sor pre si vo,3
sorpresiva,adjetivo,femenino,singular,sor pre si va,3
sorpresivos,adjetivo,masculino,plural,sor pre si vos,3
sorpresivas,adjetivo,femenino,plural,sor pre si vas,3
suertero,adjetivo,masculino,singular,suer te ro,2
suertera,adjetivo,femenino,singular,suer te ra,2
suerteros,adjetivo,masculino,plural,suer te ros,2
suerteras,adjetivo,femenino,plural,suer te ras,2
tiznado,adjetivo,masculino,singular,tiz na do,2
tiznada,adjetivo,femenino,singular,tiz na da,2
tiznados,adjetivo,masculino,plural,tiz na dos,2
tiznadas,adjetivo,femenino,plural,tiz na das,2
trompudo,adjetivo,masculino,singular,trom pu do,2
trompuda,adjetivo,femenino,singular,trom pu da,2
trompudos,adjetivo,masculino,plural,trom pu dos,2
trompudas,adjetivo,femenino,plural,trom pu das,2
tunco,adjetivo,masculino,singular,tun co,1
tunca,adjetivo,femenino,singular,tun ca,1
tuncos,adjetivo,masculino,plural,tun cos,1
tuncas,adjetivo,femenino,plural,tun cas,1
varado,adjetivo,masculino,singular,va ra do,2
varada,adjetivo,femenino,singular,va ra da,2
varados,adjetivo,masculino,plural,va ra dos,2
varadas,adjetivo,femenino,plural,va ra das,2
venadero,adjetivo,neutro,singular,ve na de ro,3
venaderos,adjetivo,neutro,plural,ve na de ros,3
yegua,adjetivo,neutro,singular,ye gua,1
yeguas,adjetivo,neutro,plural,ye guas,1
zarandajo,adjetivo,masculino,singular,za ran da jo,3
zarandaja,adjetivo,femenino,singular,za ran da ja,3
zarandajos,adjetivo,masculino,plural,za ran da jos,3
zarandajas,adjetivo,femenino,plural,za ran da jas,3
abertzale,adjetivo,neutro,singular,a bert za le,3
abertzales,adjetivo,neutro,plural,a bert za les,3
acochinado,adjetivo,masculino,singular,a co chi na do,4
acochinada,adjetivo,femenino,singular,a co chi na da,4
acochinados,adjetivo,masculino,plural,a co chi na dos,4
acochinadas,adjetivo,femenino,plural,a co chi na das,4
algaido,adjetivo,masculino,singular,al gai do,2
algaida,adjetivo,femenino,singular,al gai da,2
algaidos,adjetivo,masculino,plural,al gai dos,2
algaidas,adjetivo,femenino,plural,al gai das,2
alparcero,adjetivo,masculino,singular,al par ce ro,3
alparcera,adjetivo,femenino,singular,al par ce ra,3
alparceros,adjetivo,masculino,plural,al par ce ros,3
alparceras,adjetivo,femenino,plural,al par ce ras,3
andalotero,adjetivo,masculino,singular,an da lo te ro,4
andalotera,adjetivo,femenino,singular,an da lo te ra,4
andaloteros,adjetivo,masculino,plural,an da lo te ros,4
andaloteras,adjetivo,femenino,plural,an da lo te ras,4
aparatero,adjetivo,masculino,singular,a pa ra te ro,4
aparatera,adjetivo,femenino,singular,a pa ra te ra,4
aparateros,adjetivo,masculino,plural,a pa ra te ros,4
aparateras,adjetivo,femenino,plural,a pa ra te ras,4
atascado,adjetivo,masculino,singular,a tas ca do,3
atascada,adjetivo,femenino,singular,a tas ca da,3
atascados,adjetivo,masculino,plural,a tas ca dos,3
atascadas,adjetivo,femenino,plural,a tas ca das,3
batato,adjetivo,masculino,singular,ba ta to,2
batata,adjetivo,femenino,singular,ba ta ta,2
batatos,adjetivo,masculino,plural,ba ta tos,2
batatas,adjetivo,femenino,plural,ba ta tas,2
bizcuerno,adjetivo,masculino,singular,biz cuer no,2
bizcuerna,adjetivo,femenino,singular,biz cuer na,2
bizcuernos,adjetivo,masculino,plural,biz cuer nos,2
bizcuernas,adjetivo,femenino,plural,biz cuer nas,2
boquino,adjetivo,masculino,singular,bo qui no,2
boquina,adjetivo,femenino,singular,bo qui na,2
boquinos,adjetivo,masculino,plural,bo qui nos,2
boquinas,adjetivo,femenino,plural,bo qui nas,2
cabalero,adjetivo,neutro,singular,ca ba le ro,3
cabaleros,adjetivo,neutro,plural,ca ba le ros,3
carriona,adjetivo,neutro,singular,ca rrio na,2
carrionas,adjetivo,neutro,plural,ca rrio nas,2
casariego,adjetivo,masculino,singular,ca sa rie go,3
casariega,adjetivo,femenino,singular,ca sa rie ga,3
casariegos,adjetivo,masculino,plural,ca sa rie gos,3
casariegas,adjetivo,femenino,plural,ca sa rie gas,3
desgarbilado,adjetivo,masculino,singular,des gar bi la do,4
desgarbilada,adjetivo,femenino,singular,des gar bi la da,4
desgarbilados,adjetivo,masculino,plural,des gar bi la dos,4
desgarbiladas,adjetivo,femenino,plural,des gar bi la das,4
detallado,adjetivo,masculino,singular,de ta lla do,3
detallada,adjetivo,femenino,singular,de ta lla da,3
detallados,adjetivo,masculino,plural,de ta lla dos,3
detalladas,adjetivo,femenino,plural,de ta lla das,3
dichero,adjetivo,masculino,singular,di che ro,2
dichera,adjetivo,femenino,singular,di che ra,2
dicheros,adjetivo,masculino,plural,di che ros,2
dicheras,adjetivo,femenino,plural,di che ras,2
espernible,adjetivo,neutro,singular,es per ni ble,3
espernibles,adjetivo,neutro,plural,es per ni bles,3
faenero,adjetivo,masculino,singular,fa e ne ro,3
faenera,adjetivo,femenino,singular,fa e ne ra,3
faeneros,adjetivo,masculino,plural,fa e ne ros,3
faeneras,adjetivo,femenino,plural,fa e ne ras,3
fato,adjetivo,masculino,singular,fa to,1
fata,adjetivo,femenino,singular,fa ta,1
fatos,adjetivo,masculino,plural,fa tos,1
fatas,adjetivo,femenino,plural,fa tas,1
fornecino,adjetivo,masculino,singular,for ne ci no,3
fornecina,adjetivo,femenino,singular,for ne ci na,3
fornecinos,adjetivo,masculino,plural,for ne ci nos,3
fornecinas,adjetivo,femenino,plural,for ne ci nas,3
granillero,adjetivo,masculino,singular,gra ni lle ro,3
granillera,adjetivo,femenino,singular,gra ni lle ra,3
granilleros,adjetivo,masculino,plural,gra ni lle ros,3
granilleras,adjetivo,femenino,plural,gra ni lle ras,3
guay,adjetivo,neutro,singular,guay,1
guayes,adjetivo,neutro,plural,gua yes,1
hebrudo,adjetivo,masculino,singular,he bru do,2
hebruda,adjetivo,femenino,singular,he bru da,2
hebrudos,adjetivo,masculino,plural,he bru dos,2
hebrudas,adjetivo,femenino,plural,he bru das,2
hostigoso,adjetivo,masculino,singular,hos ti go so,3
hostigosa,adjetivo,femenino,singular,hos ti go sa,3
hostigosos,adjetivo,masculino,plural,hos ti go sos,3
hostigosas,adjetivo,femenino,plural,hos ti go sas,3
isidril,adjetivo,neutro,singular,i si dril,3
isidriles,adjetivo,neutro,plural,i si dri les,3
jabalinero,adjetivo,masculino,singular,ja ba li ne ro,4
jabalinera,adjetivo,femenino,singular,ja ba li ne ra,4
jabalineros,adjetivo,masculino,plural,ja ba li ne ros,4
jabalineras,adjetivo,femenino,plural,ja ba li ne ras,4
jaudo,adjetivo,masculino,singular,jau do,1
jauda,adjetivo,femenino,singular,jau da,1
jaudos,adjetivo,masculino,plural,jau dos,1
jaudas,adjetivo,femenino,plural,jau das,1
jauto,adjetivo,masculino,singular,jau to,1
jauta,adjetivo,femenino,singular,jau ta,1
jautos,adjetivo,masculino,plural,jau tos,1
jautas,adjetivo,femenino,plural,jau tas,1
macanche,adjetivo,neutro,singular,ma can che,2
macanches,adjetivo,neutro,plural,ma can ches,2
malmarriento,adjetivo,masculino,singular,mal ma rrien to,3
malmarrienta,adjetivo,femenino,singular,mal ma rrien ta,3
malmarrientos,adjetivo,masculino,plural,mal ma rrien tos,3
